address,balance,lifetime,tx_in,tx_out,investment_in,payment_out,investment_to_contract/tx_in,payment_from_contract/tx_out,#addresses_paying_contract,#addresses_paid_by_contract,mean_v1,sdev_v1,mean_v2,sdev_v2,paid_rate,paid_one,percentage_some_tx_in,sdev_tx_in,percentage_some_tx_out,sdev_tx_out,owner_gets_eth_Wo_investing,owner_gets_eth_investing,owner_no_eth
0x2c3cc0f8dede2eccae43380ecf29b61fa6d10dca,0.000000,925,22,16,18,16,0.8182,1.0,2,2,-0.500000,9.5,0.000000,212.2344,0.8889,0.0000,0.0065,3.448027,0.0043,3.082207,0,0,1
0x21d73e07481fcf2d2deac1d1a58eb421d747d58a,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x3b49296772fe527b54803e97f650f9b1289c3e94,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xdbc1076b2834a81c441cd1ad73ce754bb218990b,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xc5876f91149f791b43b6b59073ea49e62e027c7c,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x293b8bc8a8ba6c231d67c64a43ad841a7c5438f9,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x9073880d45cbbf9ec92c7b439a4a2183fca3cf54,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xec0329051e180e17b8ed6fc891c8bc35a41b9448,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x37fc7c7162122c682cf4e09fd73d675820287ad1,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x293993ac7b6f8502b383ed7a1b784f5a49695e18,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x62b0d1de606a34a6d2bee1493481b015391005f0,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xd7e51e35a04db7d9cd28026f281a93134348190b,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x9a2e9235f7a7ac7b899e5f3208fbb13c6985171a,0.000000,83,704,585,695,585,0.9872,1.0,188,187,-0.585106,1.918053,-0.000000,1.506906,0.8417,0.9947,0.3614,9.076465,0.3494,7.91798,0,1,0
0x78d4f849aab2b0a5a66f76b9b1ff47da5a9ae492,0.000000,1,11,3,5,3,0.4545,1.0,2,1,-1.000000,3.0,0.000000,0.31,0.6000,0.5000,2.0000,1.5,2.0000,0.5,0,1,0
