,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
24,0x8526f3df4ab4093650b7cf734a839580ee29f6de,0.0,1,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1
25,0x19116df1a0ca91e9f96f0565861c5eb5b0699b34,0.0,1,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1
26,0xc3ea071731002a0b4e1929b29c494af48f41ccbf,0.0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
27,0x75f97d98eb49989f9af40c49a7a1eb32767214f5,0.0,121,4,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0248,0.471405,0.0,0.0,0.0,0,0,1
28,0xe6329d65ebcc5cbccdd719d7b18ac9e220dca145,0.566667,47,11,1,6,1,0.5455,1.0,3,1,-1.25,1.47902,-0.141667,0.335099,0.1667,0.0,0.0851,1.920286,0.0213,0.0,1.0,0,0,1
29,0xfc5de599c9fe4e5cf0744aef3139ae53aa30a566,0.0,24,598,588,588,588,0.9833,1.0,481,1,0.0,26.817193,0.0,328.39859,1.0,0.0,0.7083,35.724823,0.6667,35.863456,0.0,0,0,1
30,0xd8b1dbfb8b49ef585044beb271714c768d4fa2ee,0.0,63,11,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.695971,0.0,0.0,0.0,0,0,1
31,0x40c71e8d49d01c0eccaeebcda81d24037c556b1f,0.0,0,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
32,0x8d734806913e445ee1be523aa0e84e4664fff481,0.0,0,2,1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1
33,0xcd32fa4732fd6a4b921e44753659a488f1ced0e1,0.0,0,15,1,4,1,0.2667,1.0,1,1,-3.0,0.0,0.0,0.0,0.25,1.0,1.0,0.0,1.0,0.0,1.0,0,1,0
34,0x78d4f849aab2b0a5a66f76b9b1ff47da5a9ae492,0.0,1,11,3,5,3,0.4545,1.0,2,1,-1.0,3.0,0.0,0.31,0.6,0.5,2.0,1.5,2.0,0.5,1.0,0,1,0
35,0x0ae1e8a1f59690dfa2b347e02a22f76298692b84,0.0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
